epoch,loss,val_acc,head_acc,med_acc,tail_acc
188,0.002900,61.32,71.10,22.20,0.00
189,0.002700,61.35,71.59,20.40,0.00
190,0.003300,61.29,71.22,21.55,0.00
191,0.002900,61.07,71.29,20.20,0.00
192,0.003000,61.77,71.42,23.15,0.00
193,0.003000,60.79,71.01,19.90,0.00
194,0.003500,61.07,71.04,21.20,0.00
195,0.003800,61.19,71.14,21.40,0.00
196,0.002000,61.48,71.50,21.40,0.00
197,0.002300,61.55,71.42,22.05,0.00
198,0.002600,61.35,71.35,21.35,0.00
199,0.002500,61.34,71.06,22.45,0.00
200,0.002700,60.86,70.85,20.90,0.00
