epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
128,0.0307,98.94,2.5938,58.95,68.60,20.35,0.00,2.4
129,0.0299,99.00,2.4355,61.00,69.92,25.30,0.00,2.3
130,0.0310,98.92,2.4972,60.15,70.15,20.15,0.00,2.3
131,0.0312,99.03,2.5103,60.28,69.15,24.80,0.00,2.1
132,0.0342,98.86,2.6742,58.47,67.95,20.55,0.00,2.1
133,0.0305,99.02,2.4329,60.77,69.81,24.60,0.00,2.4
134,0.0230,99.24,2.5731,60.68,70.29,22.25,0.00,2.4
135,0.0282,99.02,2.5890,59.73,69.75,19.65,0.00,2.3
136,0.0261,99.19,2.6463,59.24,68.70,21.40,0.00,2.2
137,0.0220,99.27,2.5475,60.32,68.22,28.70,0.00,2.1
138,0.0253,99.19,2.4161,61.32,70.10,26.20,0.00,2.1
139,0.0202,99.37,2.6949,58.56,68.35,19.40,0.00,2.1
140,0.0194,99.43,2.6387,59.85,69.47,21.35,0.00,2.1
141,0.0197,99.32,2.5115,60.94,69.65,26.10,0.00,2.0
142,0.0204,99.32,2.8163,58.17,67.59,20.50,0.00,2.0
143,0.0172,99.44,2.7024,59.63,69.58,19.85,0.00,2.0
144,0.0158,99.42,2.6664,60.11,69.75,21.55,0.00,2.0
145,0.0142,99.57,2.6930,59.54,68.60,23.30,0.00,2.0
146,0.0124,99.65,2.6216,60.46,69.46,24.45,0.00,2.1
147,0.0145,99.51,2.7192,59.43,68.40,23.55,0.00,1.7
148,0.0178,99.40,2.6992,59.96,69.62,21.30,0.00,1.5
149,0.0101,99.69,2.6762,59.52,67.86,26.15,0.00,2.1
150,0.0127,99.62,2.6783,60.09,70.05,20.25,0.00,2.3
151,0.0082,99.76,2.6863,60.08,69.80,21.20,0.00,2.4
152,0.0101,99.71,2.8096,59.10,68.04,23.35,0.00,2.2
153,0.0114,99.56,2.6568,60.51,69.45,24.75,0.00,2.2
154,0.0092,99.70,2.7890,59.91,69.33,22.25,0.00,2.1
155,0.0121,99.67,2.7550,59.66,69.22,21.40,0.00,2.1
156,0.0083,99.73,2.7993,59.28,68.69,21.65,0.00,2.0
157,0.0108,99.67,2.6585,60.85,69.75,25.25,0.00,2.1
158,0.0082,99.70,2.7149,60.23,69.80,21.95,0.00,2.1
159,0.0065,99.81,2.6741,60.58,69.33,25.60,0.00,2.2
160,0.0085,99.69,2.7684,60.08,69.76,21.35,0.00,2.1
161,0.0076,99.69,2.7330,60.25,69.79,22.10,0.00,2.2
162,0.0071,99.82,2.6329,61.06,69.60,26.90,0.00,2.2
163,0.0073,99.82,2.8228,59.37,68.92,21.15,0.00,2.2
164,0.0057,99.84,2.7404,60.84,70.35,22.80,0.00,2.3
165,0.0070,99.81,2.7063,60.62,69.88,23.60,0.00,2.2
166,0.0046,99.85,2.6980,60.93,70.03,24.55,0.00,2.1
167,0.0066,99.79,2.7018,60.76,69.50,25.80,0.00,2.2
168,0.0043,99.91,2.7588,60.04,69.12,23.70,0.00,2.0
169,0.0056,99.80,2.8367,59.97,69.10,23.45,0.00,2.1
170,0.0042,99.85,2.8310,59.88,69.74,20.45,0.00,2.3
171,0.0046,99.86,2.7481,60.42,69.71,23.25,0.00,2.2
172,0.0054,99.81,2.7583,60.28,69.16,24.75,0.00,1.7
173,0.0039,99.88,2.8046,59.80,68.96,23.15,0.00,1.7
174,0.0026,99.93,2.7843,59.98,69.49,21.95,0.00,2.0
175,0.0041,99.85,2.7781,60.24,69.71,22.35,0.00,2.0
176,0.0044,99.87,2.7694,60.31,69.25,24.55,0.00,1.9
177,0.0023,99.93,2.7153,60.75,69.39,26.20,0.00,2.0
178,0.0025,99.94,2.7612,60.46,69.55,24.10,0.00,2.0
179,0.0033,99.89,2.7863,60.27,69.47,23.45,0.00,2.0
180,0.0028,99.93,2.8438,59.89,69.41,21.80,0.00,2.1
181,0.0031,99.90,2.7601,60.91,70.60,22.15,0.00,2.0
182,0.0032,99.90,2.8826,60.04,69.97,20.30,0.00,2.0
183,0.0034,99.88,2.7941,60.47,70.05,22.15,0.00,2.1
184,0.0024,99.93,2.7968,60.33,69.79,22.50,0.00,2.2
185,0.0026,99.92,2.7788,60.25,69.94,21.50,0.00,2.2
186,0.0029,99.94,2.7965,60.48,70.06,22.15,0.00,2.1
187,0.0028,99.93,2.7050,61.34,70.59,24.35,0.00,2.2
188,0.0021,99.96,2.7634,60.61,69.92,23.35,0.00,2.3
189,0.0021,99.94,2.7687,60.56,70.04,22.65,0.00,2.2
190,0.0034,99.88,2.7639,60.76,69.99,23.85,0.00,2.4
