epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
158,0.0037,99.92,4.9820,45.79,55.09,8.60,0.00,6.1
159,0.0049,99.86,5.0306,45.40,55.16,6.35,0.00,6.0
160,0.0052,99.85,5.1099,44.89,54.16,7.80,0.00,5.8
161,0.0038,99.91,5.1532,44.59,54.15,6.35,0.00,6.3
162,0.0041,99.89,5.0890,45.17,54.69,7.10,0.00,6.2
163,0.0023,99.95,5.0895,45.08,54.62,6.90,0.00,4.5
164,0.0033,99.90,5.1163,45.09,54.70,6.65,0.00,4.9
165,0.0031,99.93,4.9870,45.47,54.64,8.80,0.00,5.1
166,0.0031,99.94,5.1908,44.71,54.34,6.20,0.00,4.6
167,0.0016,99.97,5.1132,45.51,55.10,7.15,0.00,5.8
168,0.0016,99.96,5.1735,45.34,54.99,6.75,0.00,6.6
169,0.0019,99.93,5.2779,44.91,54.48,6.65,0.00,6.3
170,0.0015,99.96,5.2076,45.12,54.56,7.35,0.00,6.3
171,0.0016,99.95,5.3065,44.80,54.40,6.40,0.00,6.5
172,0.0017,99.95,5.2314,45.27,54.76,7.30,0.00,6.3
173,0.0020,99.94,5.3490,44.24,53.62,6.70,0.00,6.4
174,0.0012,99.98,5.2607,44.80,54.21,7.15,0.00,6.6
175,0.0018,99.94,5.2217,44.93,54.19,7.90,0.00,6.3
176,0.0014,99.98,5.1131,45.59,54.90,8.35,0.00,6.3
177,0.0011,99.98,5.2570,44.92,54.12,8.10,0.00,6.2
178,0.0009,99.98,5.2616,45.17,54.67,7.15,0.00,6.5
179,0.0008,99.98,5.1822,45.57,55.16,7.20,0.00,6.4
180,0.0010,99.98,5.2242,45.54,55.12,7.20,0.00,6.2
181,0.0011,99.98,5.2921,45.39,54.99,7.00,0.00,6.5
182,0.0010,99.98,5.3005,45.35,54.83,7.45,0.00,6.2
183,0.0014,99.97,5.2907,45.24,54.66,7.55,0.00,5.7
184,0.0019,99.96,5.3201,45.13,54.62,7.15,0.00,5.0
185,0.0014,99.97,5.2498,45.26,54.65,7.70,0.00,6.0
186,0.0016,99.96,5.2066,45.55,54.84,8.40,0.00,4.5
187,0.0009,99.99,5.2179,45.52,54.81,8.35,0.00,4.5
188,0.0005,100.00,5.1926,45.54,54.77,8.60,0.00,4.7
189,0.0009,99.97,5.2713,45.40,54.77,7.90,0.00,5.8
190,0.0006,99.99,5.2886,45.26,54.65,7.70,0.00,5.2
191,0.0005,100.00,5.2484,45.40,54.80,7.80,0.00,5.7
192,0.0008,99.98,5.2510,45.41,54.80,7.85,0.00,5.5
193,0.0005,99.99,5.2392,45.46,54.83,8.00,0.00,6.0
194,0.0004,99.99,5.2402,45.50,54.89,7.95,0.00,4.6
195,0.0005,99.99,5.2509,45.45,54.84,7.90,0.00,4.6
196,0.0008,99.98,5.2365,45.56,54.98,7.90,0.00,5.1
197,0.0015,99.96,5.2464,45.57,54.98,7.95,0.00,4.7
198,0.0006,99.99,5.2503,45.57,54.99,7.90,0.00,5.8
199,0.0005,99.98,5.2471,45.52,54.92,7.90,0.00,6.5
200,0.0010,99.98,5.2653,45.52,54.92,7.90,0.00,6.4
