epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
166,0.0039,99.86,4.0819,60.35,69.05,25.55,0.00,3.9
167,0.0023,99.94,4.0574,60.32,68.71,26.75,0.00,4.3
168,0.0035,99.88,4.0297,60.95,69.97,24.85,0.00,4.4
169,0.0048,99.85,4.1597,59.92,68.90,24.00,0.00,4.1
170,0.0023,99.91,4.1741,60.30,69.24,24.55,0.00,4.4
171,0.0032,99.89,4.1432,60.29,69.25,24.45,0.00,7.3
172,0.0028,99.89,4.3067,59.64,68.75,23.20,0.00,7.6
173,0.0023,99.94,4.2422,59.95,68.95,23.95,0.00,7.6
174,0.0042,99.81,4.1437,60.23,69.15,24.55,0.00,7.4
175,0.0018,99.93,4.1532,60.71,69.71,24.70,0.00,8.1
176,0.0044,99.85,4.1733,60.65,69.40,25.65,0.00,4.6
177,0.0014,99.97,4.1705,60.21,68.99,25.10,0.00,4.1
178,0.0026,99.91,4.1773,60.36,69.26,24.75,0.00,4.0
179,0.0028,99.93,4.1515,60.51,69.39,25.00,0.00,4.0
180,0.0026,99.94,4.2425,60.23,69.15,24.55,0.00,4.9
181,0.0034,99.88,4.1133,60.91,69.85,25.15,0.00,4.6
182,0.0017,99.96,4.2223,60.39,69.31,24.70,0.00,7.4
183,0.0024,99.93,4.2386,60.41,69.30,24.85,0.00,6.9
184,0.0015,99.97,4.2324,60.47,69.34,25.00,0.00,7.4
185,0.0017,99.95,4.2457,60.24,69.25,24.20,0.00,7.5
186,0.0013,99.97,4.2929,60.00,68.89,24.45,0.00,7.0
187,0.0029,99.91,4.2402,60.45,69.42,24.55,0.00,4.3
188,0.0021,99.94,4.2469,60.21,69.01,25.00,0.00,3.9
189,0.0020,99.94,4.1781,60.57,69.41,25.20,0.00,4.6
190,0.0027,99.91,4.2158,60.36,69.19,25.05,0.00,4.6
191,0.0017,99.94,4.2213,60.30,69.22,24.60,0.00,4.9
192,0.0018,99.94,4.2107,60.54,69.39,25.15,0.00,6.7
193,0.0008,99.99,4.3156,60.11,69.09,24.20,0.00,6.9
194,0.0025,99.92,4.2631,60.28,69.22,24.50,0.00,6.5
195,0.0018,99.94,4.1973,60.41,69.08,25.75,0.00,6.8
196,0.0019,99.94,4.2440,60.27,69.14,24.80,0.00,6.3
197,0.0015,99.94,4.2119,60.37,69.44,24.10,0.00,4.8
198,0.0020,99.96,4.1780,60.63,69.46,25.30,0.00,4.3
199,0.0021,99.94,4.2305,60.37,69.26,24.80,0.00,4.4
200,0.0029,99.93,4.2807,59.97,68.96,24.00,0.00,3.9
