epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
155,0.0074,99.75,2.9915,57.92,66.89,22.05,0.00,4.8
156,0.0082,99.70,2.9753,57.35,67.30,17.55,0.00,5.1
157,0.0068,99.77,2.9481,58.11,67.20,21.75,0.00,5.3
158,0.0080,99.72,3.0847,57.00,67.05,16.80,0.00,5.2
159,0.0057,99.84,3.1356,57.06,67.28,16.20,0.00,5.1
160,0.0056,99.82,3.0487,58.04,67.55,20.00,0.00,5.0
161,0.0063,99.83,2.9609,58.43,66.92,24.45,0.00,5.1
162,0.0051,99.86,3.1114,57.25,66.81,19.00,0.00,5.0
163,0.0050,99.89,3.0696,58.07,67.17,21.65,0.00,4.8
164,0.0052,99.87,3.0757,57.87,67.95,17.55,0.00,5.3
165,0.0042,99.86,3.1202,57.30,67.46,16.65,0.00,5.2
166,0.0052,99.84,3.1547,57.11,67.46,15.70,0.00,5.1
167,0.0040,99.90,3.1293,57.53,67.17,18.95,0.00,5.1
168,0.0052,99.87,3.2284,57.10,67.44,15.75,0.00,5.1
169,0.0038,99.89,3.0746,58.15,67.65,20.15,0.00,5.1
170,0.0032,99.92,3.0380,58.41,67.79,20.90,0.00,4.9
171,0.0040,99.90,3.0766,58.14,67.79,19.55,0.00,4.5
172,0.0031,99.87,3.0409,58.54,67.81,21.45,0.00,4.6
173,0.0047,99.85,3.0551,58.10,67.42,20.80,0.00,4.6
174,0.0024,99.94,2.9771,59.18,68.54,21.75,0.00,4.7
175,0.0024,99.91,2.9960,58.70,68.05,21.30,0.00,4.6
176,0.0023,99.94,2.9248,59.68,68.84,23.05,0.00,4.6
177,0.0027,99.92,3.0668,58.36,68.11,19.35,0.00,4.7
178,0.0034,99.92,3.0274,58.51,68.03,20.45,0.00,4.8
179,0.0018,99.94,3.0227,58.58,67.99,20.95,0.00,4.6
180,0.0017,99.94,3.0455,58.58,68.28,19.80,0.00,4.5
181,0.0012,99.98,2.9898,58.84,68.22,21.30,0.00,4.2
