epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
175,0.3394,87.96,1.7881,50.50,59.39,14.95,0.00,2.8
176,0.3410,88.18,1.7395,50.78,59.61,15.45,0.00,2.8
177,0.3315,88.46,1.8562,48.81,57.84,12.70,0.00,2.8
178,0.3266,88.47,1.9001,48.87,57.96,12.50,0.00,2.8
179,0.3250,88.80,1.7329,51.22,60.11,15.65,0.00,2.8
180,0.3244,88.52,1.7889,50.54,59.61,14.25,0.00,2.8
181,0.3143,88.95,1.9070,48.57,57.52,12.75,0.00,2.7
182,0.3156,89.01,1.7791,50.82,59.94,14.35,0.00,2.7
183,0.3237,88.59,1.8562,49.38,58.61,12.45,0.00,2.8
184,0.3111,89.00,1.7365,50.96,59.40,17.20,0.00,2.7
185,0.3113,89.31,1.7941,50.41,59.49,14.10,0.00,2.7
186,0.3082,89.56,1.7959,50.38,59.38,14.40,0.00,2.8
187,0.3127,88.91,1.8080,50.29,59.38,13.95,0.00,2.8
188,0.3110,89.12,1.7512,50.97,59.77,15.75,0.00,2.7
189,0.3110,89.05,1.8137,50.40,59.54,13.85,0.00,2.8
190,0.3034,89.34,1.8033,50.28,59.27,14.30,0.00,2.8
191,0.3009,89.41,1.8310,49.82,58.95,13.30,0.00,2.8
192,0.2955,89.82,1.7687,50.83,59.46,16.30,0.00,2.8
193,0.2999,89.61,1.8152,50.17,59.23,13.95,0.00,2.8
194,0.2980,89.72,1.8249,50.26,59.36,13.85,0.00,3.0
195,0.3014,89.75,1.7786,50.64,59.46,15.35,0.00,2.8
196,0.2923,89.76,1.7859,50.65,59.52,15.15,0.00,2.8
197,0.2953,89.63,1.7853,50.63,59.61,14.70,0.00,2.8
198,0.2941,89.75,1.7888,50.57,59.54,14.70,0.00,2.7
199,0.2910,89.84,1.7874,50.63,59.58,14.85,0.00,2.9
200,0.2922,89.71,1.7887,50.59,59.54,14.80,0.00,2.8
