epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
117,0.5977,79.23,1.9472,43.31,53.26,3.50,0.00,13.6
118,0.5977,79.32,1.7847,44.29,53.50,7.45,0.00,13.5
119,0.5926,79.75,1.8739,44.62,54.96,3.25,0.00,13.5
120,0.5862,79.63,1.8381,44.72,54.29,6.45,0.00,13.6
121,0.5813,79.61,1.9237,44.79,55.06,3.70,0.00,13.5
122,0.5829,79.88,1.9251,44.38,54.20,5.10,0.00,13.5
123,0.5755,80.41,1.9099,44.59,53.69,8.20,0.00,13.5
124,0.5739,80.22,1.8866,45.54,55.46,5.85,0.00,13.5
125,0.5686,79.81,1.9091,45.42,55.62,4.60,0.00,13.5
126,0.5599,80.42,1.9775,44.34,54.30,4.50,0.00,13.5
127,0.5702,80.36,1.8765,44.78,54.33,6.60,0.00,13.5
128,0.5568,80.80,1.9114,45.46,55.59,4.95,0.00,13.4
129,0.5603,80.40,1.9479,45.83,55.85,5.75,0.00,13.5
130,0.5590,80.67,1.8175,46.37,55.99,7.90,0.00,13.5
131,0.5515,81.01,1.9014,45.99,56.58,3.65,0.00,13.5
132,0.5526,80.71,1.8385,46.46,56.50,6.30,0.00,13.5
133,0.5463,81.21,1.9669,44.08,53.77,5.30,0.00,13.6
134,0.5426,81.03,1.9277,45.43,55.46,5.30,0.00,13.5
135,0.5378,81.26,2.0443,44.21,54.24,4.10,0.00,13.6
136,0.5311,81.56,1.8986,45.88,55.99,5.45,0.00,13.7
137,0.5318,81.61,1.9468,45.87,55.94,5.60,0.00,13.6
138,0.5261,81.70,1.8591,46.85,56.89,6.70,0.00,13.5
139,0.5233,81.62,1.8476,47.30,57.55,6.30,0.00,13.5
140,0.5315,81.16,1.8726,46.36,56.15,7.20,0.00,13.5
141,0.5213,82.15,1.9244,45.90,55.23,8.60,0.00,13.7
142,0.5194,82.15,1.9549,44.96,54.58,6.50,0.00,13.6
143,0.5197,81.83,1.8909,46.55,56.79,5.60,0.00,13.5
144,0.5066,82.44,1.9491,46.00,55.84,6.65,0.00,13.5
145,0.5097,82.43,1.9847,45.56,55.95,4.00,0.00,13.5
146,0.5087,82.49,1.9259,46.33,56.16,7.00,0.00,13.5
147,0.5072,82.44,1.8718,46.94,56.38,9.20,0.00,13.5
148,0.4924,82.90,1.8734,47.67,57.05,10.15,0.00,13.5
149,0.4995,82.19,1.9088,47.45,57.74,6.30,0.00,13.6
150,0.4972,82.65,1.9208,46.87,56.81,7.10,0.00,13.5
151,0.4929,82.94,1.9238,46.42,55.96,8.25,0.00,13.5
152,0.4872,83.12,1.9971,45.70,55.75,5.50,0.00,13.5
153,0.4856,82.69,1.8604,47.73,56.89,11.10,0.00,13.5
154,0.4837,83.21,1.9250,47.25,57.46,6.40,0.00,13.6
155,0.4807,83.20,1.8812,47.99,57.77,8.85,0.00,13.5
156,0.4748,83.82,1.8467,48.35,57.92,10.05,0.00,13.5
157,0.4781,83.68,1.9103,47.83,57.61,8.70,0.00,13.6
158,0.4824,83.06,1.9635,46.53,56.31,7.40,0.00,13.5
159,0.4729,83.56,1.8495,47.81,57.30,9.85,0.00,13.6
160,0.4685,83.85,1.8799,48.39,58.00,9.95,0.00,13.6
161,0.4677,83.67,1.9450,47.06,56.95,7.50,0.00,13.6
162,0.4609,83.78,2.0385,46.42,56.09,7.75,0.00,13.5
