epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
175,0.3492,87.70,1.8464,49.57,58.86,12.40,0.00,13.6
176,0.3468,87.94,1.7827,50.53,59.42,14.95,0.00,13.5
177,0.3472,87.85,1.7911,50.39,59.14,15.40,0.00,13.5
178,0.3390,88.09,1.8285,49.57,58.08,15.55,0.00,13.5
179,0.3396,88.12,1.7752,50.67,59.34,16.00,0.00,13.5
180,0.3314,88.56,1.7559,50.92,60.29,13.45,0.00,13.5
181,0.3273,88.60,1.8243,50.05,59.12,13.75,0.00,13.5
182,0.3383,88.13,1.8053,50.40,59.23,15.10,0.00,13.5
183,0.3295,88.14,1.8556,49.42,58.61,12.65,0.00,13.5
184,0.3257,88.41,1.8152,50.15,59.31,13.50,0.00,13.5
185,0.3216,88.36,1.7804,50.82,59.59,15.75,0.00,13.5
186,0.3207,88.60,1.8506,49.97,59.38,12.35,0.00,13.5
187,0.3266,88.50,1.7680,51.18,60.08,15.60,0.00,13.5
188,0.3147,88.59,1.8552,49.29,58.33,13.15,0.00,13.5
189,0.3163,88.66,1.8128,50.56,59.85,13.40,0.00,13.5
190,0.3152,88.85,1.8230,50.23,59.14,14.60,0.00,13.5
191,0.3138,88.92,1.8208,50.10,59.00,14.50,0.00,13.5
192,0.3130,88.88,1.7846,50.84,59.50,16.20,0.00,13.5
193,0.3141,88.99,1.8006,50.52,59.41,14.95,0.00,13.5
194,0.3119,89.22,1.7933,50.63,59.48,15.25,0.00,13.5
195,0.3063,89.27,1.8262,50.12,59.24,13.65,0.00,13.5
196,0.3097,89.13,1.7816,50.81,59.69,15.30,0.00,13.5
197,0.3022,89.55,1.8058,50.66,59.59,14.95,0.00,13.5
198,0.3070,89.42,1.8035,50.68,59.60,15.00,0.00,13.6
199,0.3108,89.16,1.7999,50.71,59.65,14.95,0.00,13.6
200,0.3069,89.42,1.8014,50.67,59.61,14.90,0.00,13.7
