epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
64,0.1118,95.94,2.0361,59.29,67.97,24.55,0.00,3.4
65,0.1044,96.43,2.1051,59.80,68.15,26.40,0.00,3.3
66,0.1010,96.37,2.0632,60.21,68.42,27.35,0.00,3.2
67,0.0990,96.46,2.0509,60.73,67.55,33.45,0.00,3.1
68,0.0886,96.95,2.1647,60.08,69.39,22.85,0.00,3.1
69,0.0822,97.15,2.1615,60.75,68.90,28.15,0.00,3.5
70,0.0804,97.20,2.1801,59.76,67.92,27.10,0.00,3.4
71,0.0768,97.40,2.3651,58.87,67.88,22.85,0.00,3.4
72,0.0757,97.33,2.2347,60.21,68.62,26.55,0.00,3.3
73,0.0673,97.83,2.3038,59.77,68.24,25.90,0.00,3.4
74,0.0580,98.16,2.2924,60.52,67.99,30.65,0.00,3.2
75,0.0581,97.95,2.3430,60.74,69.45,25.90,0.00,3.4
76,0.0570,98.05,2.2068,61.92,69.59,31.25,0.00,3.2
77,0.0530,98.20,2.4809,59.37,68.51,22.80,0.00,3.0
78,0.0549,98.06,2.3751,59.87,68.29,26.20,0.00,3.8
79,0.0493,98.41,2.3920,60.17,68.83,25.55,0.00,3.2
80,0.0459,98.52,2.3665,61.24,68.64,31.65,0.00,3.3
81,0.0388,98.63,2.4389,61.30,69.78,27.40,0.00,3.1
82,0.0359,98.71,2.5596,60.23,69.33,23.85,0.00,3.2
83,0.0340,98.79,2.4810,61.07,69.60,26.95,0.00,3.3
84,0.0362,98.83,2.5237,60.80,68.74,29.05,0.00,3.3
85,0.0286,99.02,2.5517,60.63,68.35,29.75,0.00,3.2
86,0.0310,98.86,2.6246,60.29,68.75,26.45,0.00,3.2
87,0.0286,99.02,2.5581,61.06,69.54,27.15,0.00,3.4
88,0.0256,99.12,2.6628,60.31,68.65,26.95,0.00,3.2
89,0.0228,99.24,2.7375,60.04,68.75,25.20,0.00,3.1
90,0.0260,99.12,2.6702,61.19,69.65,27.35,0.00,3.3
91,0.0210,99.28,2.7116,60.66,69.44,25.55,0.00,3.4
92,0.0207,99.26,2.8003,59.95,68.31,26.50,0.00,3.5
93,0.0180,99.43,2.7523,60.88,68.99,28.45,0.00,3.9
94,0.0201,99.44,2.7923,60.47,68.92,26.65,0.00,3.3
95,0.0224,99.32,2.6859,61.64,69.46,30.35,0.00,3.3
96,0.0169,99.44,2.7266,61.30,69.22,29.60,0.00,3.3
97,0.0175,99.43,2.7566,61.14,69.05,29.50,0.00,3.2
98,0.0187,99.37,2.8088,60.71,68.91,27.90,0.00,3.1
99,0.0226,99.28,2.8088,61.10,69.21,28.65,0.00,3.5
100,0.0175,99.48,2.8496,60.58,68.89,27.35,0.00,3.4
